_id,createdAt,headlines,id,source
649044c86fa60004bc267569,2023-06-19T12:06:32.493Z,"[{""id"":""32e85e3e-368c-44e9-98ce-35444fb78682"",""headline"":""Bhutan lowers fees for longer-staying tourists"",""sentiment"":0},{""id"":""e3f240e4-e559-4b78-afef-9eb122fde87a"",""headline"":""Belgian foreign minister in turmoil over Iran, Russian delegates invitations"",""sentiment"":0},{""id"":""903bdc2f-353d-4ca1-9c36-7a0202dd8287"",""headline"":""Court reserves verdict on Parvez Elahi's bail plea"",""sentiment"":0},{""id"":""15277779-e1b2-4561-982c-4527110d3a5a"",""headline"":""Wimbledon 2023 men's contenders: Who are the emerging players to look out for?"",""sentiment"":0},{""id"":""49933288-70e0-4e2e-b455-e51cb117caef"",""headline"":""Wimbledon 2023 prize money: How much do the winners get?"",""sentiment"":0},{""id"":""378d7a80-8245-410c-b6ba-df9087e8d3bd"",""headline"":"" Iran, Saudi Arabia move further toward reconciliation "",""sentiment"":0},{""id"":""0f40d38d-8a6a-48ef-a729-15e166980857"",""headline"":"" BLF Commander Nawaz Rind killed outside Pakistan     "",""sentiment"":0},{""id"":""5fc61102-57c7-4e74-bd6d-1e0bb417f7af"",""headline"":"" Ruet-e-Hilal Committee meets today for sighting of Zilhaj moon "",""sentiment"":0},{""id"":""1ecd0b38-e48e-4d85-ad40-47a89d3782ed"",""headline"":"" Record 110 million people worldwide now forcibly displaced, says UN "",""sentiment"":0}]",6d6255ba-5c3c-4fc6-8c46-449fc5c86db8,dunyanews
649044c86fa60004bc267567,2023-06-19T12:06:32.491Z,"[{""id"":""802e9cdd-df9e-48a0-921e-cb0cbcfc146d"",""headline"":""Verdict reserved on petitions challenging SC judgments review law "",""sentiment"":0},{""id"":""822035b0-cdee-4619-821b-b81c3d40c300"",""headline"":""Left to die by Greece coastguards, Pakistan survivors say boat was deliberately sunk "",""sentiment"":0},{""id"":""1283af3d-32bc-47ce-aed1-23dccd8ddaef"",""headline"":""Pakistan observes national day of mourning over Greek boat tragedy"",""sentiment"":0},{""id"":""422dd260-199f-474f-8302-263dad1b0941"",""headline"":""Punjab increases govt employees’ salaries by 30% in 2023-24 budget"",""sentiment"":0},{""id"":""1b9bb9f1-8223-41c4-a2f4-05bf7d1123d9"",""headline"":""MNA Ali Wazir 'arrested' again months after release from Karachi jail"",""sentiment"":0},{""id"":""c5b4657f-6766-4ee5-90c9-344087590744"",""headline"":""Antony Blinken meets China’s Xi in landmark visit"",""sentiment"":0},{""id"":""13957aa6-f116-487b-8261-124c10a76911"",""headline"":""Following PPP's threat, PM Shehbaz 'approves' Rs25bn for flood affectees"",""sentiment"":0},{""id"":""984991e1-8f4f-4352-9aff-ef8fef25be3e"",""headline"":""PDM coalition is 'practically dead': Shah Mahmood Qureshi"",""sentiment"":0},{""id"":""a26829e9-102e-4ccd-9a67-571cae137d07"",""headline"":""Dollar crunch to force import suspension of eatables, drinks in Pakistan"",""sentiment"":0},{""id"":""14261c5c-5b33-4a48-a5b3-2e90c0c11c60"",""headline"":""Najam Saqib audio leaks: IHC gives AGP 4 weeks to answer questions"",""sentiment"":0}]",a0add5e9-77d8-4195-8cb4-082df0e58523,geo.tv
6491a2222a6f42da92617f39,2023-06-20T12:57:06.103Z,"[{""id"":""638f6a0d-5dad-4c7c-9b06-1cafb4158b60"",""headline"":""Lahore court grants PTI’s Parvez Elahi post-arrest bail in illegal appointments case"",""sentiment"":0},{""id"":""b9cd72dc-806f-4233-98be-2f9cc223b10f"",""headline"":""Greece shipwreck: Sanaullah says probe to be completed within a week as two more traffickers arrested"",""sentiment"":0},{""id"":""9bc43105-eec3-4454-ab05-ca6b4a5d1426"",""headline"":""Islamabad court dismisses bail petitions of PTI leaders Qureshi, Umar, Qaiser in May 9 cases"",""sentiment"":0},{""id"":""af7edfcf-fee6-495b-b8b7-5a44c261630a"",""headline"":""Rescue teams race to find missing sub, with 2 Pakistanis on board, near Titanic wreck"",""sentiment"":0},{""id"":""3c92539e-4b4b-4f11-b1c2-aed6b9b19eed"",""headline"":""PM nominates Zaka Ashraf, Mustafa Ramday for PCB’s Board of Governors membership"",""sentiment"":0},{""id"":""c322518f-6731-4e9d-a752-0556008ce408"",""headline"":""Govt announces three-day public holiday for Eidul Azha"",""sentiment"":0},{""id"":""554e64de-aa19-4b53-90ed-ea24167f8aad"",""headline"":""Govt attempts to win over PPP seem to ‘bear fruit’"",""sentiment"":0},{""id"":""d6d5c36c-ef06-4407-8041-a917a8544b27"",""headline"":""Pakistan, China sign MoU to build new unit of Chashma Nuclear Power Plant"",""sentiment"":0},{""id"":""b3de56d6-0347-4b16-9ee9-b941be5c1a48"",""headline"":""PTI hits back after Asad Umar criticises Imran’s ‘confrontational’ policies"",""sentiment"":0},{""id"":""7ce296a6-faed-4324-9dd0-0949a01d3639"",""headline"":""West Bank toll rises with deaths of two Palestinians"",""sentiment"":0}]",8e63c188-4b3d-4367-b698-2cf8366985a3,dawn.com
6491a2222a6f42da92617f3b,2023-06-20T12:57:06.109Z,"[{""id"":""52f2c218-e9fb-4d86-9e36-9d7e07993bbb"",""headline"":""Top NewsPTI’s Pervaiz Elahi gets bail in illegal appointments casePakistan fails to secure LNG cargoes for Oct-Dec: reportPakistan announces Eidul Adha holidaysChashma-V Nuclear Plant: Chinese company gives Rs30bln discountECP to indict PTI chairman, others on July 11 in contempt caseEditors PickMurtaza Wahab vows to contest UC election soon, unveils prioritiesPakistan’s CAD narrows over 80pc to $2.9bn in 11MFY23: SBPTwo Pakistanis on sub that went missing on trip to Titanic wreckageIstehkam-e-Pakistan forms regional committees across PunjabKhadija Shah seeks B-class prison facilitiesAbu Dhabi’s Future Energy to Invest in Pakistan’s energy sectorPakistan, IMF negotiation stalled progressPeoples Bus Service mobile app: All you need to know"",""sentiment"":0},{""id"":""fd40a9c5-ddc2-4395-9328-6d4780d433d2"",""headline"":""Top NewsPTI’s Pervaiz Elahi gets bail in illegal appointments casePakistan fails to secure LNG cargoes for Oct-Dec: reportPakistan announces Eidul Adha holidaysChashma-V Nuclear Plant: Chinese company gives Rs30bln discountECP to indict PTI chairman, others on July 11 in contempt case"",""sentiment"":0},{""id"":""6a0bf6e2-affc-485a-ae0d-57a1cb6559b7"",""headline"":""Top News"",""sentiment"":0},{""id"":""7e538b2c-1f60-4641-817c-a4832e703acd"",""headline"":""PTI’s Pervaiz Elahi gets bail in illegal appointments case"",""sentiment"":0}]",de712a0a-9dd4-40ad-80db-f80ca251e163,arynews
6491a2222a6f42da92617f3f,2023-06-20T12:57:06.113Z,"[{""id"":""60f3aea2-cdcd-4806-9c92-27c869f37a7f"",""headline"":""Eve agrees on potential sale of up to 150 flying cars"",""sentiment"":0},{""id"":""5ded29da-9b49-4a12-9e35-24e7f25852e7"",""headline"":""Australians say they would support Taiwan if China attacked"",""sentiment"":0},{""id"":""4ad1f3a3-c4ea-493c-ad61-4ef3649b7be6"",""headline"":""Europe, US urged to investigate the type of AI that powers systems like ChatGPT"",""sentiment"":0},{""id"":""cbc2a926-79b6-4e51-b5b1-9f723850ff63"",""headline"":""Banks to observe normal banking on June 24: SBP"",""sentiment"":0},{""id"":""a0d408b2-d5d2-4f93-994b-616d990e2771"",""headline"":""Meet Imam who will give Hajj sermon this year"",""sentiment"":0},{""id"":""35ae3fa4-0f4f-4ab5-a4b1-f2dd19802222"",""headline"":"" Iran, Saudi Arabia move further toward reconciliation "",""sentiment"":0},{""id"":""ae84b1e9-2d06-484c-8abe-427ae3604ed2"",""headline"":"" BLF Commander Nawaz Rind killed outside Pakistan     "",""sentiment"":0},{""id"":""01848709-68ba-43f0-91b0-bfa27e90d088"",""headline"":"" Zilhaj moon brings Eid tidings in Pakistan "",""sentiment"":0},{""id"":""1783bad3-cd25-4c0c-94a7-4cd84baa7942"",""headline"":"" Record 110 million people worldwide now forcibly displaced, says UN "",""sentiment"":0}]",894714e2-0adc-4e06-8210-efd46c44eb03,dunyanews
6491a2222a6f42da92617f3d,2023-06-20T12:57:06.112Z,"[{""id"":""5714a8df-548b-46a4-b764-e8b5a8ca9033"",""headline"":""ATC issues non-bailable arrest warrant for PTI chairman "",""sentiment"":0},{""id"":""8420c5fa-eebe-4167-90c8-476e154e28d9"",""headline"":""PTI’s Parvez Elahi granted bail in illegal appointments case"",""sentiment"":0},{""id"":""43b4b32c-b129-4112-8594-e1bd52f4d5bb"",""headline"":""Pakistan fails to secure LNG cargoes in first attempt in about a year"",""sentiment"":0},{""id"":""d72057f0-c072-419d-b2a1-a8765119f7c7"",""headline"":""PTI blasts Asad Umar after he criticised party chief's policies "",""sentiment"":0},{""id"":""245e7e74-37a4-4f31-9d02-f8ac3e4f22f2"",""headline"":""Report highlights worrying impacts of global warming in Pakistan over decades"",""sentiment"":0},{""id"":""4e0aab07-6895-4b4c-bd80-299092781497"",""headline"":""PM Shehbaz praises China for rescuing Pakistan amid IMF crisis"",""sentiment"":0},{""id"":""6e2844d3-ca5f-477e-89c1-09491180f889"",""headline"":""Modi says no doubting India's position on Ukraine, ahead of US visit"",""sentiment"":0},{""id"":""29f0f78c-b6f3-4aa4-8d29-e6b8edbb6d79"",""headline"":""Pakistan to raise coast guard behaviour with Greece"",""sentiment"":0},{""id"":""c3a433f4-0234-4994-994b-71ee305cfbfa"",""headline"":""Search underway for missing sub, with 2 Pakistanis on board, heading towards Titanic wreckage"",""sentiment"":0},{""id"":""e4c81eeb-afc8-4dce-b873-9b0f9b357168"",""headline"":""PM Shehbaz nominates Zaka Ashraf, Mustafa Ramday as members of PCB Board of Governors"",""sentiment"":0}]",961a1e23-2fa4-42c3-8a6c-5d85aa4eab86,geo.tv
6492e3b32a6f42da92617f43,2023-06-21T11:49:07.906Z,"[{""id"":""f5e301b7-3642-4d50-b352-325e2464583b"",""headline"":""Top NewsPM forms apex body for revival of national economyPresident okays appointment of Justice Qazi Faez Isa as CJPPM Shehbaz Sharif leaves for France to participate in Paris summitPervaiz Elahi sent to jail on judicial remand in money laundering caseUS Coast Guard confirms ‘underwater noises’ detected in missing sub searchEditors PickGreece boat tragedy: count of missing Pakistanis risesIshaq Dar seeks US help to revive stalled IMF programmePolice, Rangers bust gang involved in petrol pump robberyChinese firm shows interest to set up EV factory in SindhBoat Tragedy: PM resents over failure to pre-empt incidentSindh Assembly approves budget 2023-24PTI chairman secures protective bail in lawyer murder caseBHC fixes hearing of treason case against PTI chief"",""sentiment"":0},{""id"":""b9a8e560-0609-4a91-9379-b3d180d5df24"",""headline"":""Top NewsPM forms apex body for revival of national economyPresident okays appointment of Justice Qazi Faez Isa as CJPPM Shehbaz Sharif leaves for France to participate in Paris summitPervaiz Elahi sent to jail on judicial remand in money laundering caseUS Coast Guard confirms ‘underwater noises’ detected in missing sub search"",""sentiment"":0},{""id"":""ae80ee0d-265b-4408-9929-2050e9b58e42"",""headline"":""Top News"",""sentiment"":0},{""id"":""0c485b62-9585-4fbc-92c4-3b74441a70e0"",""headline"":""PM forms apex body for revival of national economy"",""sentiment"":0}]",844f656e-6c90-4c0e-80b6-a4274293cada,arynews
6492e3b32a6f42da92617f41,2023-06-21T11:49:07.901Z,"[{""id"":""fd72bd23-2805-4ab5-a469-32509d0ee3a4"",""headline"":""President approves Justice Qazi Faez Isa’s appointment as next chief justice"",""sentiment"":0},{""id"":""5cade578-3460-4199-9f5d-6eda77406ab1"",""headline"":""Stocks plunge 432 points as IMF accord remains clouded"",""sentiment"":0},{""id"":""6323252e-7980-4bff-92e1-e062bd7218e0"",""headline"":""Lahore court sends Parvez Elahi to jail in money laundering case"",""sentiment"":0},{""id"":""4a91a345-cc78-4ca8-82d0-8f29e2f28dd1"",""headline"":""HEC takes exception to Holi event at university"",""sentiment"":0},{""id"":""97865fbf-7ee8-44b8-b9ae-e5cee04d8147"",""headline"":""PM Shehbaz directs to formulate recommendations against human trafficking"",""sentiment"":0},{""id"":""2fb46412-7ecc-4d82-adf0-f7bf353103b4"",""headline"":""PTI chief gets protective bail in 3 cases"",""sentiment"":0},{""id"":""88a7284f-fc48-4aaa-871e-109353435dbd"",""headline"":""PM Shehbaz vows to present Pakistan’s position on global financial firms’ restructuring at Paris summit"",""sentiment"":0},{""id"":""2bf240ca-0725-4316-8188-7e64059f6f69"",""headline"":""US Coast Guard confirms ‘underwater noises’ detected in search for missing sub"",""sentiment"":0},{""id"":""b454ec3d-45ad-4449-bb52-fb269cfcd152"",""headline"":""Ex-aviation minister Ghulam Sarwar Khan arrested in Islamabad"",""sentiment"":0},{""id"":""c6eace92-ec03-402b-88ae-08667fee5596"",""headline"":""Pakistan ranks 142 out of 146 countries in WEF’s global gender gap report"",""sentiment"":0}]",01b1e6a1-1485-4d2d-80ab-c838fd0aad1f,dawn.com
6492e3b32a6f42da92617f47,2023-06-21T11:49:07.911Z,"[{""id"":""f5785553-f422-482f-acf7-003e413d3049"",""headline"":""Atif Aslam pays Rs7.5mn tax"",""sentiment"":0},{""id"":""3e52c498-42eb-4cf2-9dda-e55616cce59a"",""headline"":""Khadija Shah files bail plea in Askari tower attack case"",""sentiment"":0},{""id"":""86608862-b3f4-4b6f-bc81-51a3af8aa40f"",""headline"":""Global airlines grasp at the 100pc recovery"",""sentiment"":0},{""id"":""ef896764-97ac-42a0-8ee7-a7125c0d7f90"",""headline"":""PTI chairman granted protective bail in three cases"",""sentiment"":0},{""id"":""a1a8b2c9-7d3f-4a94-b125-8d6275230eb3"",""headline"":""Sri Lanka readies ailing Thai elephant for flight home"",""sentiment"":0},{""id"":""e0292927-1dae-4ae2-8752-d5d67d2c6a14"",""headline"":"" Iran, Saudi Arabia move further toward reconciliation "",""sentiment"":0},{""id"":""32e528c3-e672-424a-9a43-1c1763991651"",""headline"":"" BLF Commander Nawaz Rind killed outside Pakistan     "",""sentiment"":0},{""id"":""490ed32d-d3d0-4ee7-970e-1ebbc90d1d2d"",""headline"":"" Zilhaj moon brings Eid tidings in Pakistan "",""sentiment"":0},{""id"":""cf59c38e-5983-4b98-a372-64891e1b8a3c"",""headline"":"" Record 110 million people worldwide now forcibly displaced, says UN "",""sentiment"":0}]",753d0011-62a0-49bb-8105-6ca6fd5ee8e7,dunyanews
6492e3b32a6f42da92617f45,2023-06-21T11:49:07.908Z,"[{""id"":""24c7d905-17a0-4288-8b37-1bc08b79be41"",""headline"":""President Alvi approves Justice Qazi Faez Isa's appointment as next CJP "",""sentiment"":0},{""id"":""232e8caa-619a-430d-8a4e-5d55ad7d3c26"",""headline"":""Hunt for missing Titanic sub continues via robotic undersea search mission"",""sentiment"":0},{""id"":""1ef4a9cb-b90e-4fe2-ab2b-e9b4e0021549"",""headline"":""PTI President Elahi arrested in money laundering case"",""sentiment"":0},{""id"":""0a289da3-75b4-4d51-901c-0f930474348e"",""headline"":""Army chief included in PM-led body formed for economic revival"",""sentiment"":0},{""id"":""41b6c991-000f-4290-b95e-5d8c27b16402"",""headline"":""Pakistan again seeks US help to unlock stalled IMF programme"",""sentiment"":0},{""id"":""889e8df9-e264-43b8-9dd0-ca081107ada9"",""headline"":""New economic body to 'ensure' policy predictability, PM says"",""sentiment"":0},{""id"":""db25fca7-8b7a-4104-96d2-e52b4d7f8bdb"",""headline"":""Cabinet committee greenlights draft of maritime deal with UAE"",""sentiment"":0},{""id"":""8e650f93-13d2-4649-9f5c-69a2f7a90c53"",""headline"":""Ex-CJP moves SC against trying civilians in military courts"",""sentiment"":0},{""id"":""6d1f89d8-e5ca-4bb9-a236-1ee22a249265"",""headline"":""In meeting with CJP, Ahsan, Khosa discuss 'important' legal matters"",""sentiment"":0},{""id"":""7d48fbe6-59c2-4b63-85e3-010133d9f40c"",""headline"":""Ex-aviation minister Ghulam Sarwar arrested"",""sentiment"":0}]",b6db609a-a50f-4c4f-bfdb-337362ecd28a,geo.tv
649438e92a6f42da92617f4b,2023-06-22T12:04:57.397Z,"[{""id"":""d3b4dd96-68c5-4c3c-912e-92f67d61510c"",""headline"":""Top NewsMilitary court trials: New 7-member SC bench adjourns hearingIn last-ditch effort, PM Shehbaz Sharif meets IMF MD in ParisFawad Chaudhry’s arrest warrant issued by ECPRLNG cargoes arrive in Pakistan, easing gas crisisBlast at restaurant in northwest China kills 31Editors PickToshakhana case: NAB again summons PTI chairmanFIA offloads passengers, travelling to Italy over fake visaElon Musk eyes India, Mukesh Ambani resistsFormer aviation minister Ghulam Sarwar Khan quits PTIHEC takes back ‘Holi’ notificationPakistan won’t hold talks with TTP: FOShah Mehmood, Asad Umar granted transit bail in riots caseFIA seeks Interpol red notice for YouTuber Adil Raja"",""sentiment"":0},{""id"":""3170c4c4-9757-4d07-a186-fe2ec568fba2"",""headline"":""Top NewsMilitary court trials: New 7-member SC bench adjourns hearingIn last-ditch effort, PM Shehbaz Sharif meets IMF MD in ParisFawad Chaudhry’s arrest warrant issued by ECPRLNG cargoes arrive in Pakistan, easing gas crisisBlast at restaurant in northwest China kills 31"",""sentiment"":0},{""id"":""867ab28b-a04f-444b-8fca-1181f3adde16"",""headline"":""Top News"",""sentiment"":0},{""id"":""77d9d0bd-d715-454e-a40c-07c268e2c552"",""headline"":""Military court trials: New 7-member SC bench adjourns hearing"",""sentiment"":0}]",2041f8be-c328-4f03-8fa7-1d5b2205ad7a,arynews
649438e92a6f42da92617f4f,2023-06-22T12:04:57.405Z,"[{""id"":""0e71d46d-9cc5-414a-abcd-2c311774fa7e"",""headline"":""Pakistani man defies disability to perform Hajj"",""sentiment"":0},{""id"":""2bf95bca-ebca-480c-a93b-d0a4e78064dc"",""headline"":""Man slain wife, toddler in Peshawar   "",""sentiment"":0},{""id"":""83b2866d-eb8f-4d00-bc77-c7bfe8f3ba5f"",""headline"":""PNS 'Tippu Sultan' visits Sri Lanka "",""sentiment"":0},{""id"":""aadc2585-1a43-4d9c-bb85-ac443994b0d2"",""headline"":""Bank of England poised to raise rates after inflation shock"",""sentiment"":0},{""id"":""81bd923b-2edb-4cbf-9973-1e0052354477"",""headline"":""Pakistan rules out negotiations with TTP after Kabul offers mediation"",""sentiment"":0},{""id"":""e50d9827-d9f5-42e3-85df-070700c4a274"",""headline"":"" SC bench adjourns hearing in military courts' case after dramatic turn of events "",""sentiment"":0},{""id"":""c0dd1d0b-c00a-4ceb-97ef-20d2e7f3c20d"",""headline"":"" Lahore ATC rejects Khadijah Shah's bail plea in Askari Tower attack case "",""sentiment"":0},{""id"":""d227149c-f927-458b-89c9-62b4055d660c"",""headline"":"" Sheikh Rashid sees economy and state in turmoil "",""sentiment"":0},{""id"":""063fe463-3f7b-47d1-9ee5-df1c3bfc771b"",""headline"":"" Shehbaz tells Georgieva that Pakistan met all responsibilities under IMF deal's 9th review "",""sentiment"":0}]",83db2878-994a-4f30-90e3-4189ea6c6b71,dunyanews
649438e92a6f42da92617f49,2023-06-22T12:04:57.390Z,"[{""id"":""c9e75240-8aba-40ff-9d60-f23772ef9811"",""headline"":""SC summons record of all those arrested post-May 9"",""sentiment"":0},{""id"":""86a12647-db5f-44b1-9424-eef4743f4758"",""headline"":""HEC withdraws letter critical of Holi celebrations in varsities after public backlash"",""sentiment"":0},{""id"":""90a372ce-0567-4f22-bfce-776dec48e460"",""headline"":""Missing Titanic sub hours from running out of oxygen"",""sentiment"":0},{""id"":""500644fc-4a20-4b06-b8ff-49c5474858d5"",""headline"":""Greece boat tragedy: At least 209 Pakistanis were on board, data suggests"",""sentiment"":0},{""id"":""1796aebd-16ab-4af8-974c-ab0d77174a78"",""headline"":""Pakistan says not holding any talks with TTP"",""sentiment"":0},{""id"":""17588bec-301d-4d46-b8a7-7f01c3d048dc"",""headline"":""Musk and Zuckerberg call out each other for cage fight"",""sentiment"":0},{""id"":""652e8358-c6fa-44ae-8e62-ca3d05030ccf"",""headline"":""PM Shehbaz apprises IMF chief of Pakistan’s economic progress on sidelines of Paris summit"",""sentiment"":0},{""id"":""6f50aeb4-6edd-48bd-a1ed-f2fd6e1b2781"",""headline"":""ACC board member brushes aside Zaka Ashraf’s rejection of Asia Cup hybrid model: report"",""sentiment"":0},{""id"":""6ce1b16c-c6dc-47ac-81b6-ed1ee53829e1"",""headline"":""Restaurant explosion kills 31 in northwest China"",""sentiment"":0},{""id"":""efa39d1b-05ba-4b3a-a346-b147af9bce8c"",""headline"":""Pakistan won’t be pushed to choose between China, US: Khar"",""sentiment"":0}]",89ed2c36-e567-40ec-a77b-690e7dccd79b,dawn.com
649438e92a6f42da92617f4d,2023-06-22T12:04:57.402Z,"[{""id"":""415a6595-5f30-4b82-b93d-3db556b640f6"",""headline"":""SC to 'quickly wrap up' pleas against civilians' military trials "",""sentiment"":0},{""id"":""28ffe08d-25b5-4fdb-af17-9926b005cf76"",""headline"":""In meeting with IMF chief, PM Shehbaz urges lender to release funds"",""sentiment"":0},{""id"":""7f622647-0df4-413f-afe5-41ecc1f70272"",""headline"":""Missing Titan runs out of its 96-hour oxygen supply amid sinking hopes"",""sentiment"":0},{""id"":""84738fb1-3bb7-4361-abcf-9b217ed1bb21"",""headline"":""HEC withdraws restriction on festivals after criticism"",""sentiment"":0},{""id"":""e4a29892-1364-4040-8800-a6ba42d771cc"",""headline"":""'No need to look at anything negatively': Pakistan responds to Modi's US visit "",""sentiment"":0},{""id"":""156f305c-af59-4aeb-801b-8d10014658d4"",""headline"":""PPP's fight against poverty and inflation, not political parties: Bilawal"",""sentiment"":0},{""id"":""77c84b0e-7ec4-458c-b691-20de5acd193d"",""headline"":""Pervez Khattak served show cause notice over anti-PTI move"",""sentiment"":0},{""id"":""92a41850-b318-40c1-8168-bcde5f65da6c"",""headline"":""PRL to submit report on Russian oil in July"",""sentiment"":0},{""id"":""3a4516ea-c9a0-4804-b844-4a097b6821c4"",""headline"":""Pakistan to reach only 50% of its $5bn IT exports target"",""sentiment"":0},{""id"":""b37ad7ba-a237-4f61-8381-f75e6f172498"",""headline"":""KE to collect surcharges to clear outstanding CPPA-G bills"",""sentiment"":0}]",0f35e2e6-8092-42a8-90f1-abc1f00c8457,geo.tv
64958f452a6f42da92617f53,2023-06-23T12:25:41.336Z,"[{""id"":""bad1ae3f-cfac-4330-bfc4-1b03d78539cb"",""headline"":""Top NewsMilitary courts trial: SC likely to announce verdict on TuesdayPM Shehbaz Sharif to leave for London today to meet NawazPM asks int’l community to devise policy for economic justiceMissing Titanic submersible’s search reaches sea floor!Military court trials: New 7-member SC bench adjourns hearingEditors PickPunjab secretary takes notice of soaring sugar pricesMobile app launched to track Peoples Bus ServicePTI chairman gets protective bail in Layyah corruption scandalOceanGate Co-founder Hits Back At James CameronLaw student ‘raped’ by her classmate in FaisalabadGreece shipwreck: Rana Sanaullah says at least 350 Pakistanis were on boardPM Shahbaz Sharif meets President of Islamic Development BankLahore electricity shortfall surges 1000MW"",""sentiment"":0},{""id"":""e95e1bdb-b764-4cf9-933c-30066a177d87"",""headline"":""Top NewsMilitary courts trial: SC likely to announce verdict on TuesdayPM Shehbaz Sharif to leave for London today to meet NawazPM asks int’l community to devise policy for economic justiceMissing Titanic submersible’s search reaches sea floor!Military court trials: New 7-member SC bench adjourns hearing"",""sentiment"":0},{""id"":""5bfe7ca7-28b1-40f3-b24b-befc79ab88db"",""headline"":""Top News"",""sentiment"":0},{""id"":""473e671f-1578-4742-9566-4205936e09ec"",""headline"":""Military courts trial: SC likely to announce verdict on Tuesday"",""sentiment"":0}]",d3a2a095-ccff-4cc6-9a6c-52ccbc0b4457,arynews
64958f452a6f42da92617f51,2023-06-23T12:25:41.333Z,"[{""id"":""9a85586c-e00e-48e1-b374-05ee6bd7b1cc"",""headline"":""Greece boat tragedy: Sanaullah says 82 bodies of Pakistanis have been recovered, warns toll could rise"",""sentiment"":0},{""id"":""aa260d8f-8597-47a9-92e1-671b7b441675"",""headline"":""102 people in army’s custody, AGP tells SC"",""sentiment"":0},{""id"":""b2280efc-37e1-4e87-a39c-3834bc36500c"",""headline"":""‘Course correction’: PM Shehbaz urges ‘rethink’ of global financial architecture"",""sentiment"":0},{""id"":""538eb23f-926c-482a-b8ec-58d452a09b21"",""headline"":""Women in Punjab’s Muzaffargarh, students in KP’s Battagram faint due to blistering heat"",""sentiment"":0},{""id"":""a2e4ab14-7d3e-45f2-b8f6-df096a1a6eea"",""headline"":""All 5 on Titanic sub dead after 'catastrophic' implosion"",""sentiment"":0},{""id"":""22176743-633b-4dc4-b2cc-3ea68f5ab8b1"",""headline"":""West Bank violence could spiral ‘out of control’: UN"",""sentiment"":0},{""id"":""c030697e-8c44-4d80-94ef-98bd83f72653"",""headline"":""Pakistan says evaluating World Cup participation in India"",""sentiment"":0},{""id"":""2d402c22-fa7c-42e3-84ef-f929d80cc5af"",""headline"":""Beijing sizzles with hot weather alert at highest level"",""sentiment"":0},{""id"":""f4518d46-ccc0-48eb-8ba9-0f65551feb98"",""headline"":""US, India call on Pakistan to act against militants who target New Delhi"",""sentiment"":0},{""id"":""2d8a7506-f04d-4343-91ec-cdca09281fe4"",""headline"":""Govt extends Eidul Azha holidays"",""sentiment"":0}]",a2a9a3a1-1538-4dfe-a233-960bdd177c6b,dawn.com
64958f452a6f42da92617f55,2023-06-23T12:25:41.338Z,"[{""id"":""95c56437-a7ea-4d9f-aae8-14cb16a57b65"",""headline"":""Army Act applies to civilians: CJP Bandial "",""sentiment"":0},{""id"":""cc9d9eea-1164-4e55-9c9f-a87d1c83c39c"",""headline"":""Greece boat tragedy: Pakistan decides to amend anti-trafficking laws"",""sentiment"":0},{""id"":""9172960d-d581-4558-841a-7fc2159c1a64"",""headline"":""Pakistan confirms virtual participation in SCO India meeting"",""sentiment"":0},{""id"":""ed753b4a-a419-41a2-a99e-8c8125384cb4"",""headline"":""'Politically motivated': Khawaja Asif slams those challenging military court trials"",""sentiment"":0},{""id"":""ece7d952-6015-4a6a-9ae4-1b05ad27bf02"",""headline"":""Titanic sub destroyed in 'catastrophic implosion,' all five aboard dead"",""sentiment"":0},{""id"":""6673089f-475e-46e4-9c6c-736aae67cd54"",""headline"":""Pakistan evaluating World Cup participation in India"",""sentiment"":0},{""id"":""b8cc06f3-5a68-44fc-9eb7-47023ace3628"",""headline"":""Maryam Nawaz decides to take part in Balochistan's politics"",""sentiment"":0},{""id"":""f1e1a97e-6ee5-4264-a33c-a7aa2c8c62b3"",""headline"":""Biden, Modi jointly call on Pakistan to end 'cross-border terrorism'"",""sentiment"":0},{""id"":""6dda1c35-9b95-4785-9d35-70af329087fe"",""headline"":""Najam Sethi pursued Asif Zardari for PCB top spot, sources say"",""sentiment"":0},{""id"":""0d236e8f-77c5-4dc4-968f-d3a3bfd76179"",""headline"":""Pakistan 'keenly looks forward' to IMF approval for 9th review"",""sentiment"":0}]",899dd495-6725-418c-85c2-ec39b42f3bc3,geo.tv
